,Aspect,Opinion,ID,Text,Valence,Arousal,BIOES
233,паста,божественна,28258:10_1153,"Суп был вкусный, но паста была просто божественна.",9.0,8.33,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
234,соуса,Много,28258:11_1154,"Много соуса, мягкое мясо утки.",7.33,7.0,"['EMB_O', 'OPN_S', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
235,Пастой,очень довольна,28258:12_1155,Пастой я была очень довольна))),7.8,7.3,"['EMB_O', 'ASP_B', 'ASP_E', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
236,ресторан,приезжать еще,28258:16_1156,Будем приезжать еще в этот ресторан.,7.2,6.4,"['EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
237,поварам,Спасибо,28258:17_1157,Спасибо поварам и персоналу за хорошие эмоции!,7.25,7.0,"['EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
238,персоналу,Спасибо,28258:17_1157,Спасибо поварам и персоналу за хорошие эмоции!,7.25,7.0,"['EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
239,официантки,Очень вежливые,28275:2_1158,"Очень вежливые официантки, встречающие всех гостей сразу у входа.",7.75,7.5,"['EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_E', 'ASP_B', 'ASP_I', 'ASP_I', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
240,интерьер,Приятный,28275:4_1159,"Приятный, располагающий интерьер, удобные диванчики.",7.0,6.75,"['EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
241,диванчики,удобные,28275:4_1159,"Приятный, располагающий интерьер, удобные диванчики.",7.0,6.3,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_E', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
242,Девушка,внимательна,28275:6_1160,"Девушка, которая обслуживала наш столик (не знаю, как зовут, к сожалению) - внимательна и предупредительна, с удовольствием отвечала на все наши вопросы.",6.8,6.4,"['EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
243,роллы,Потрясающе вкусные,28275:8_1161,"Потрясающе вкусные фирменные роллы, неожиданно (для японского ресторана) большие порции горячего.",8.75,8.25,"['EMB_O', 'OPN_B', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_I', 'OPN_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
244,горячего,большие,28275:8_1161,"Потрясающе вкусные фирменные роллы, неожиданно (для японского ресторана) большие порции горячего.",7.25,6.88,"['EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'EMB_O', 'OPN_S', 'EMB_O', 'EMB_O', 'ASP_B', 'ASP_I', 'ASP_E', 'EMB_O', 'EMB_O', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P', 'EMB_P']"
